appid,name,price_twd_original,price_usd_original,lowest_discount_percent,lowest_price_twd,lowest_price_usd,is_free,release_date,coming_soon,developer,publisher,header_image,genres,categories,review_count,review_positive,review_negative,review_score,review_score_desc,positive_ratio,has_reviews,source_appdetails,source_html_fallback,fetched_at,est_sales_low
2054340,Witch Story,22,,,,,False,2022-09-10,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2054340/header.jpg?t=1761592648,,,78,61,17,6,Mostly Positive,0.7821,True,True,False,2026-04-23T03:49:38Z,15600
1034700,GRAY,186,9.99,,,,False,2019-03-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1034700/header.jpg?t=1667842122,,,482,357,125,6,Mostly Positive,0.7407,True,True,False,2026-04-23T03:49:38Z,96400
1823980,POORLY drawn but HORNY,22,,,,,False,2022-03-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1823980/header.jpg?t=1665501736,,,19,15,4,6,Mostly Positive,0.7895,True,True,False,2026-04-23T03:49:38Z,3800
3634790,Elf World Adventure 8,45,,,,,False,2025-06-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3634790/8de6e7ca144c69114560ab05f167c37703282b6f/header.jpg?t=1750073762,,,13,12,1,7,Positive,0.9231,True,True,False,2026-04-23T03:49:38Z,2600
1569590,OnlyFuck - RuRu's Adventures,188,,,,,False,2021-06-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1569590/header.jpg?t=1728316031,,,257,159,98,5,Mixed,0.6187,True,True,False,2026-04-23T03:49:38Z,51400
3100190,Naughty Nate : Cosplay,22,0.99,,,,False,2025-02-19,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3100190/4c75ff025d623419c0731b09b5bda636bc647b1c/header.jpg?t=1767347770,,,28,15,13,5,Mixed,0.5357,True,True,False,2026-04-23T03:49:38Z,5600
2079160,Lust Dungeon,102,,,,,False,2022-07-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2079160/header.jpg?t=1667426619,,,21,11,10,5,Mixed,0.5238,True,True,False,2026-04-23T03:49:38Z,4200
1736360,Hentai Sakura 🌸🌊,102,,,,,False,2021-10-10,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1736360/header.jpg?t=1773776797,,,322,221,101,5,Mixed,0.6863,True,True,False,2026-04-23T03:49:38Z,64400
2560670,Succubus: SEX Story,188,,,,,False,2023-10-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2560670/header.jpg?t=1766512157,,,122,81,41,5,Mixed,0.6639,True,True,False,2026-04-23T03:49:38Z,24400
1157640,Sakura Fox Adventure,186,,,,,False,2019-10-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1157640/header.jpg?t=1667483205,,,206,185,21,8,Very Positive,0.8981,True,True,False,2026-04-23T03:49:38Z,41200
3068440,Sweet SKY,22,,,,,False,2024-07-07,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3068440/header.jpg?t=1720449136,,,15,12,3,7,Positive,0.8,True,True,False,2026-04-23T03:49:38Z,3000
1772810,Tails and Pines,22,0.99,,,,False,2022-03-04,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1772810/header.jpg?t=1727009438,,,60,44,16,6,Mostly Positive,0.7333,True,True,False,2026-04-23T03:49:38Z,12000
1429780,Marble Maid,186,9.99,,,,False,2020-11-04,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1429780/header.jpg?t=1771211727,,,50,39,11,6,Mostly Positive,0.78,True,True,False,2026-04-23T03:49:38Z,10000
2004490,Furry Cyberfucker II,138,,,,,False,2022-07-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2004490/header.jpg?t=1726136533,,,139,109,30,6,Mostly Positive,0.7842,True,True,False,2026-04-23T03:49:38Z,27800
581230,Soul Saber 2,188,,,,,False,2017-03-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/581230/header.jpg?t=1754417544,,,252,141,111,5,Mixed,0.5595,True,True,False,2026-04-23T03:49:38Z,50400
1507220,My Lust Wish,328,,,,,False,2023-07-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1507220/c957f76a32f99590ce4dd5870d047bf9fa6b50a6/header.jpg?t=1766591813,,,177,99,78,5,Mixed,0.5593,True,True,False,2026-04-23T03:49:38Z,35400
2932560,SEX SLAVES,66,,,,,False,2024-05-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2932560/header.jpg?t=1765178198,,,45,38,7,7,Positive,0.8444,True,True,False,2026-04-23T03:49:38Z,9000
2204750,快樂村莊,172,,,,,False,2024-08-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2204750/header.jpg?t=1744321367,,,10,5,5,5,Mixed,0.5,True,True,False,2026-04-23T03:49:38Z,2000
2066170,Furry Pet Dog Yiff Hentai,22,,,,,False,2022-07-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2066170/header.jpg?t=1675158070,,,39,27,12,5,Mixed,0.6923,True,True,False,2026-04-23T03:49:38Z,7800
1650110,Furry Lust,22,0.99,,,,False,2021-06-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1650110/header.jpg?t=1727009125,,,129,91,38,6,Mostly Positive,0.7054,True,True,False,2026-04-23T03:49:38Z,25800
1150890,The Bunker 69,82,3.99,,,,False,2019-11-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1150890/header.jpg?t=1763040922,,,274,222,52,8,Very Positive,0.8102,True,True,False,2026-04-23T03:49:38Z,54800
2998430,Cyber Freeuse Fantasy,328,,,,,False,2024-12-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2998430/header.jpg?t=1740667212,,,16,11,5,5,Mixed,0.6875,True,True,False,2026-04-23T03:49:38Z,3200
1071770,Princess's Peak,22,,,,,False,2019-06-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1071770/header.jpg?t=1727340415,,,41,14,27,4,Mostly Negative,0.3415,True,True,False,2026-04-23T03:49:38Z,8200
1899170,Dirty Girls,45,,,,,False,2022-03-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1899170/header.jpg?t=1648033021,,,30,28,2,7,Positive,0.9333,True,True,False,2026-04-23T03:49:38Z,6000
2464500,Hentai Glass,66,,,,,False,2024-01-30,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2464500/header.jpg?t=1723772164,,,19,15,4,6,Mostly Positive,0.7895,True,True,False,2026-04-23T03:49:38Z,3800
1780470,Chastity Catastrophe,102,,,,,False,2021-12-19,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1780470/header.jpg?t=1682041472,,,105,93,12,8,Very Positive,0.8857,True,True,False,2026-04-23T03:49:38Z,21000
1378080,Sex Lady Sonia,45,1.99,,,,False,2021-05-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1378080/header.jpg?t=1746554168,,,323,206,117,5,Mixed,0.6378,True,True,False,2026-04-23T03:49:38Z,64600
3386010,Survivor these Girls,102,,,,,False,2025-09-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3386010/8004190d674dc4c053c531638b049f239f14497e/header.jpg?t=1758079858,,,16,11,5,5,Mixed,0.6875,True,True,False,2026-04-23T03:49:38Z,3200
2472340,Fox Spirit Contract,45,,,,,False,2024-02-26,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2472340/header.jpg?t=1720815821,,,13,6,7,5,Mixed,0.4615,True,True,False,2026-04-23T03:49:38Z,2600
1757750,My Stepmom is a Futanari 3,22,,,,,False,2021-10-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1757750/header.jpg?t=1662740244,,,84,64,20,6,Mostly Positive,0.7619,True,True,False,2026-04-23T03:49:38Z,16800
2226470,Demonic Pack,22,0.99,,,,False,2023-01-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2226470/header.jpg?t=1736598189,,,19,16,3,7,Positive,0.8421,True,True,False,2026-04-23T03:49:38Z,3800
1717130,My first Furry,66,,,,,False,2021-11-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1717130/header.jpg?t=1637778707,,,46,20,26,5,Mixed,0.4348,True,True,False,2026-04-23T03:49:38Z,9200
2283930,Hentai EroCum,22,,,,,False,2023-02-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2283930/header.jpg?t=1727686785,,,52,46,6,8,Very Positive,0.8846,True,True,False,2026-04-23T03:49:38Z,10400
2124870,Lustful Ponies 2,66,2.99,,,,False,2022-09-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2124870/header.jpg?t=1675158343,,,36,25,11,5,Mixed,0.6944,True,True,False,2026-04-23T03:49:38Z,7200
2483850,Lord Goblin,188,,,,,False,2025-03-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2483850/3917aa7dc61acb5e4f2c1b0e053426a5d7cb08fc/header.jpg?t=1770614908,,,83,67,16,8,Very Positive,0.8072,True,True,False,2026-04-23T03:49:38Z,16600
3496700,Hentai Girls: Lust [18+],102,,,,,False,2025-07-03,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3496700/header.jpg?t=1769595460,,,24,23,1,7,Positive,0.9583,True,True,False,2026-04-23T03:49:38Z,4800
2203780,Alien,118,,,,,False,2022-11-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2203780/header.jpg?t=1669324769,,,14,7,7,5,Mixed,0.5,True,True,False,2026-04-23T03:49:38Z,2800
3932620,Glitch Hearts,66,,,,,False,2026-01-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3932620/57d21628be31bd771c87091a7db75024bca2ee26/header.jpg?t=1768405601,,,34,31,3,7,Positive,0.9118,True,True,False,2026-04-23T03:49:38Z,6800
3217910,Dirty Fantasy,22,,,,,False,2025-06-10,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3217910/header.jpg?t=1749589091,,,17,10,7,5,Mixed,0.5882,True,True,False,2026-04-23T03:49:38Z,3400
1830620,Pleasure Party,268,,,,,False,2022-01-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1830620/header.jpg?t=1643372463,,,215,162,53,6,Mostly Positive,0.7535,True,True,False,2026-04-23T03:49:38Z,43000
2512200,Universe in Cum 2 💦 🌎,82,3.99,,,,False,2023-08-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2512200/header.jpg?t=1766512202,,,211,131,80,5,Mixed,0.6209,True,True,False,2026-04-23T03:49:38Z,42200
2138150,My Stepsis is a Furry Futa Fox,22,,,,,False,2022-10-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2138150/header.jpg?t=1665043691,,,152,115,37,6,Mostly Positive,0.7566,True,True,False,2026-04-23T03:49:38Z,30400
2450120,Naughty College 18+,188,,,,,False,2023-07-29,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2450120/header.jpg?t=1760084348,,,219,118,101,5,Mixed,0.5388,True,True,False,2026-04-23T03:49:38Z,43800
1287130,監獄島的女看守,238,,,,,False,2024-04-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1287130/header.jpg?t=1749282342,,,170,94,76,5,Mixed,0.5529,True,True,False,2026-04-23T03:49:38Z,34000
2404530,Endless Fucker,280,,,,,False,2023-10-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2404530/header.jpg?t=1736504962,,,32,24,8,6,Mostly Positive,0.75,True,True,False,2026-04-23T03:49:38Z,6400
2089120,Sex in the Office,102,,,,,False,2022-10-27,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2089120/header.jpg?t=1680197787,,,15,7,8,5,Mixed,0.4667,True,True,False,2026-04-23T03:49:38Z,3000
2185080,Sex Simulator - Love Room,102,,,,,False,2022-11-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2185080/header.jpg?t=1710929586,,,17,8,9,5,Mixed,0.4706,True,True,False,2026-04-23T03:49:38Z,3400
3438690,Elf World Adventure 4,45,1.99,,,,False,2025-02-02,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3438690/header.jpg?t=1738543878,,,17,14,3,7,Positive,0.8235,True,True,False,2026-04-23T03:49:38Z,3400
2287600,Jump Fucker,151,,,,,False,2023-02-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2287600/header.jpg?t=1736504988,,,51,30,21,5,Mixed,0.5882,True,True,False,2026-04-23T03:49:38Z,10200
2068230,Sex and Zombies,45,1.99,,,,False,2023-02-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2068230/header.jpg?t=1675307687,,,18,10,8,5,Mixed,0.5556,True,True,False,2026-04-23T03:49:38Z,3600
4209020,Toro 7,226,,,,,False,2026-01-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4209020/5e2d232c788165aa8b07712c7d5854140e8e1ef3/header.jpg?t=1767381276,,,23,16,7,5,Mixed,0.6957,True,True,False,2026-04-23T03:49:38Z,4600
1686960,Furry Puzzle,22,,,,,False,2021-08-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1686960/header.jpg?t=1727009133,,,109,70,39,5,Mixed,0.6422,True,True,False,2026-04-23T03:49:38Z,21800
3070610,Magical Princess Lily,226,,,,,False,2025-11-07,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3070610/header.jpg?t=1762571068,,,39,26,13,5,Mixed,0.6667,True,True,False,2026-04-23T03:49:38Z,7800
2278910,Rich Uncle: A Gay Adventure,102,,,,,False,2023-02-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2278910/header.jpg?t=1676362911,,,46,30,16,5,Mixed,0.6522,True,True,False,2026-04-23T03:49:38Z,9200
3763260,DragonStone Revenge,268,14.99,,,,False,2025-07-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3763260/a9b702ae57462c7ca8c12b4a3ab2c421b55ac978/header.jpg?t=1753378301,,,174,115,59,5,Mixed,0.6609,True,True,False,2026-04-23T03:49:38Z,34800
2291810,孤僻巨乳宅女陽子,298,,,,,False,2023-02-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2291810/header_tchinese.jpg?t=1684165594,,,31,27,4,7,Positive,0.871,True,True,False,2026-04-23T03:49:38Z,6200
1770550,Crypto Girls [18+] - SEXCoin,138,,,,,False,2021-11-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1770550/header.jpg?t=1707426516,,,250,196,54,6,Mostly Positive,0.784,True,True,False,2026-04-23T03:49:38Z,50000
2022740,My Landlord is a Futanari,22,,,,,False,2023-03-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2022740/header.jpg?t=1679124729,,,43,35,8,7,Positive,0.814,True,True,False,2026-04-23T03:49:38Z,8600
1997520,Futanari Sex - The New Boss,45,,,,,False,2022-05-21,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1997520/header.jpg?t=1759339123,,,20,12,8,5,Mixed,0.6,True,True,False,2026-04-23T03:49:38Z,4000
540610,Delicious! Pretty Girls Mahjong Solitaire,22,0.99,,,,False,2016-10-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/540610/header.jpg?t=1770962784,,,1795,1547,248,8,Very Positive,0.8618,True,True,False,2026-04-23T03:49:38Z,359000
2090150,Furry Sex: Poker 🃏♥️,138,,,,,False,2022-08-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2090150/header.jpg?t=1726215944,,,134,100,34,6,Mostly Positive,0.7463,True,True,False,2026-04-23T03:49:38Z,26800
1977450,Escape From Zombie U:reloaded,278,15.99,,,,False,2025-08-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1977450/header.jpg?t=1756389883,,,78,58,20,6,Mostly Positive,0.7436,True,True,False,2026-04-23T03:49:38Z,15600
3720970,Hentai Furry Wolfy,22,,,,,False,2025-06-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3720970/e9dcc997835786918d9b7c32e3b033cfcf786cbb/header.jpg?t=1750438522,,,39,34,5,7,Positive,0.8718,True,True,False,2026-04-23T03:49:38Z,7800
1950460,My Trainer is a Futanari,22,,,,,False,2022-07-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1950460/header.jpg?t=1670980050,,,59,52,7,8,Very Positive,0.8814,True,True,False,2026-04-23T03:49:38Z,11800
2072400,Futanari Sex - Mile High Fun,45,,,,,False,2022-07-07,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2072400/header.jpg?t=1758922244,,,19,9,10,5,Mixed,0.4737,True,True,False,2026-04-23T03:49:38Z,3800
2722270,永恒幻境 Eternal Dreamland,210,,,,,False,2024-01-31,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2722270/header.jpg?t=1737013423,,,366,187,179,5,Mixed,0.5109,True,True,False,2026-04-23T03:49:38Z,73200
1888560,Sky Resort - Delphi & Jessy,188,,,,,False,2022-05-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1888560/header.jpg?t=1677873914,,,84,50,34,5,Mixed,0.5952,True,True,False,2026-04-23T03:49:38Z,16800
2000750,Jigsaw Puzzle - Swingers Party,45,1.99,,,,False,2022-05-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2000750/header.jpg?t=1759339150,,,16,7,9,5,Mixed,0.4375,True,True,False,2026-04-23T03:49:38Z,3200
1916380,Idol Hunter : Hentai,52,1.99,,,,False,2022-07-26,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1916380/header.jpg?t=1727269767,,,44,26,18,5,Mixed,0.5909,True,True,False,2026-04-23T03:49:38Z,8800
2336610,Draconic Date,45,,,,,False,2024-11-29,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2336610/header.jpg?t=1732922610,,,18,12,6,5,Mixed,0.6667,True,True,False,2026-04-23T03:49:38Z,3600
2114810,Tetris Girls,45,,,,,False,2022-09-05,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2114810/header.jpg?t=1674273175,,,53,27,26,5,Mixed,0.5094,True,True,False,2026-04-23T03:49:38Z,10600
2890630,You Are Horny - Episode 1,102,,,,,False,2025-02-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2890630/header.jpg?t=1740773770,,,11,7,4,5,Mixed,0.6364,True,True,False,2026-04-23T03:49:38Z,2200
560000,Ladykiller in a Bind,328,,,,,False,2017-01-09,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/560000/header.jpg?t=1567631265,,,340,313,27,8,Very Positive,0.9206,True,True,False,2026-04-23T03:49:38Z,68000
1357670,Picture Perfect,268,,,,,False,2021-06-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1357670/header.jpg?t=1752788756,,,312,237,75,6,Mostly Positive,0.7596,True,True,False,2026-04-23T03:49:38Z,62400
1418160,Happy Quest,45,1.99,,,,False,2020-11-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1418160/header.jpg?t=1748783301,,,877,734,143,8,Very Positive,0.8369,True,True,False,2026-04-23T03:49:38Z,175400
2640100,Grandma's House: College Days,66,,,,,False,2023-12-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2640100/header.jpg?t=1702034972,,,84,70,14,8,Very Positive,0.8333,True,True,False,2026-04-23T03:49:38Z,16800
2643310,Summer of Love (Captain Kitty),449,,,,,False,2023-11-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2643310/header.jpg?t=1771837417,,,20,12,8,5,Mixed,0.6,True,True,False,2026-04-23T03:49:38Z,4000
2217810,Gachi: Space Orgasm,45,,,,,False,2023-01-09,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2217810/header.jpg?t=1767134685,,,237,186,51,6,Mostly Positive,0.7848,True,True,False,2026-04-23T03:49:38Z,47400
3735040,HELP! My New Roommate is a Hung Goth Futanari Ghost !,45,1.99,,,,False,2025-06-19,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3735040/f7bb464e9d98eda121b551024afe93164b53bcd6/header.jpg?t=1759633243,,,13,6,7,5,Mixed,0.4615,True,True,False,2026-04-23T03:49:38Z,2600
2247800,Touch Me,102,,,,,False,2023-01-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2247800/header.jpg?t=1736505301,,,69,48,21,5,Mixed,0.6957,True,True,False,2026-04-23T03:49:38Z,13800
2316410,Universe in Cum 💦 🌎,82,,,,,False,2023-03-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2316410/header.jpg?t=1766512211,,,338,190,148,5,Mixed,0.5621,True,True,False,2026-04-23T03:49:38Z,67600
2128750,Your Waifu JUICE,45,1.99,,,,False,2022-09-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2128750/header.jpg?t=1663834222,,,53,22,31,5,Mixed,0.4151,True,True,False,2026-04-23T03:49:38Z,10600
2171980,Romancing The Kingdom,188,,,,,False,2022-10-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2171980/header.jpg?t=1725402299,,,14,8,6,5,Mixed,0.5714,True,True,False,2026-04-23T03:49:38Z,2800
2219810,Pixel Town: Akanemachi Mystery,188,,,,,False,2023-02-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2219810/header.jpg?t=1749380937,,,85,73,12,8,Very Positive,0.8588,True,True,False,2026-04-23T03:49:38Z,17000
2863310,催眠卡牌2（一般向）,238,,,,,False,2024-12-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2863310/header.jpg?t=1776395768,,,87,72,15,8,Very Positive,0.8276,True,True,False,2026-04-23T03:49:38Z,17400
921900,My Burning Heart,278,,,,,False,2019-07-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/921900/header.jpg?t=1766867579,,,159,136,23,8,Very Positive,0.8553,True,True,False,2026-04-23T03:49:38Z,31800
2916250,My Maid Girls,22,,,,,False,2024-05-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2916250/header.jpg?t=1761593109,,,36,29,7,7,Positive,0.8056,True,True,False,2026-04-23T03:49:38Z,7200
1485100,Hentai Femdom Sim: Femdom University,566,34.99,,,,False,2021-08-04,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1485100/header.jpg?t=1692565236,,,381,300,81,6,Mostly Positive,0.7874,True,True,False,2026-04-23T03:49:38Z,76200
1111370,A Summer's End 夏天的一天 — 香港 1986,268,14.99,,,,False,2020-04-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1111370/header.jpg?t=1705433750,,,2161,2075,86,9,Overwhelmingly Positive,0.9602,True,True,False,2026-04-23T03:49:38Z,432200
1677220,OnlyGame: Athlete Girls,45,,,,,False,2021-07-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1677220/header.jpg?t=1765508235,,,13,10,3,6,Mostly Positive,0.7692,True,True,False,2026-04-23T03:49:38Z,2600
2550030,HENTAI 18+,44,,,,,False,2024-02-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2550030/header.jpg?t=1707844814,,,47,37,10,6,Mostly Positive,0.7872,True,True,False,2026-04-23T03:49:38Z,9400
1508200,Cyber Rider,45,,,,,False,2021-08-10,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1508200/header.jpg?t=1628590472,,,61,45,16,6,Mostly Positive,0.7377,True,True,False,2026-04-23T03:49:38Z,12200
630550,Faulty Apprentice,318,,,,,False,2019-11-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/630550/header.jpg?t=1699503694,,,188,153,35,8,Very Positive,0.8138,True,True,False,2026-04-23T03:49:38Z,37600
2291690,Caroline's Fantasies,238,,,,,False,2023-02-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2291690/header.jpg?t=1677239147,,,80,61,19,6,Mostly Positive,0.7625,True,True,False,2026-04-23T03:49:38Z,16000
618010,Volleyball Heaven,298,,,,,False,2020-07-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/618010/header.jpg?t=1684527392,,,27,19,8,6,Mostly Positive,0.7037,True,True,False,2026-04-23T03:49:38Z,5400
4133970,The Session,152,7.99,,,,False,2025-12-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4133970/9d2a8121db2c5b35c5804748165634bec4fde47c/header.jpg?t=1769595668,,,75,60,15,8,Very Positive,0.8,True,True,False,2026-04-23T03:49:38Z,15000
1822040,風俗 [18+],66,,,,,False,2022-01-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1822040/header.jpg?t=1641273264,,,41,18,23,5,Mixed,0.439,True,True,False,2026-04-23T03:49:38Z,8200
2101260,Futanari Sex - Office Whores,66,2.99,,,,False,2022-08-02,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2101260/header.jpg?t=1758922149,,,12,5,7,5,Mixed,0.4167,True,True,False,2026-04-23T03:49:38Z,2400
891870,King of Phoenix,102,,,,,False,2018-09-27,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/891870/header.jpg?t=1659444478,,,41,25,16,5,Mixed,0.6098,True,True,False,2026-04-23T03:49:38Z,8200
1227590,DominaTRIX - Hentai Storytelling Puzzle,45,,,,,False,2020-02-21,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1227590/header.jpg?t=1768895051,,,24,19,5,6,Mostly Positive,0.7917,True,True,False,2026-04-23T03:49:38Z,4800
2807250,My Friend's Family (Captain Kitty),599,,,,,False,2024-05-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2807250/header.jpg?t=1773848035,,,22,15,7,5,Mixed,0.6818,True,True,False,2026-04-23T03:49:38Z,4400
2065180,Hanaja's Body,188,,,,,False,2022-07-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2065180/header.jpg?t=1664299700,,,15,14,1,7,Positive,0.9333,True,True,False,2026-04-23T03:49:38Z,3000
2345640,Forbidden Fantasy The RPG,278,15.99,,,,False,2024-03-21,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2345640/header.jpg?t=1775745212,,,13,9,4,5,Mixed,0.6923,True,True,False,2026-04-23T03:49:38Z,2600
2233840,Lewd Delivery,110,,,,,False,2023-04-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2233840/header.jpg?t=1751295525,,,32,19,13,5,Mixed,0.5938,True,True,False,2026-04-23T03:49:38Z,6400
1991950,Blood Job,186,,,,,False,2022-05-27,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1991950/header.jpg?t=1665691373,,,72,50,22,5,Mixed,0.6944,True,True,False,2026-04-23T03:49:38Z,14400
2177290,Sticky Honey,22,,,,,False,2022-10-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2177290/header.jpg?t=1675158561,,,19,13,6,5,Mixed,0.6842,True,True,False,2026-04-23T03:49:38Z,3800
